author,content
湘囡霖,有
匿名用户,亲爱的我建议你工作之余主动发消息给她说想你啊亲亲抱抱之类的话说今天忙什么工作很累很想她也许她看到会很开心她之所以和你闹闹肯定还是期待你多说点好听话的
匿名用户,别为了将来努力工作了每天花花小钱哄哄玩腻了就跑等到了岁有经济基础了再找一个年轻漂亮的结婚多棒
胡乔治,有错下班回家缓过神就可以开始哄了别问为什么是二十分钟
mhl,没有女朋友就不努力工作为自己未来奋斗了吗为了你们的未来这只是借口每个人都在为自己的未来奋斗你女朋友难道不是吗
鱼千晨,因为男生看到的是自己辛苦女朋友却不理解女生看到的是男朋友对自己冷淡不关心大家都只站在自己的立场上思考问题都只看到自己想看到的事情你说的很对她只站在自己的立场上考虑问题但其实你也一样你们需要好好沟通你是怎么工作的有哪些问题她在你未来计划中是怎样的规划如何都交流讨论清楚最后每天不管多忙都拿出几分钟亲亲抱抱告诉她你是爱她的如果这样她还是依旧如此那么她可能不仅仅是嫌你不关心她了她需要一个有钱有时间又爱她的人而你可能还不是
快乐休假,要适当的互相关心和互相努力吧不然谈恋爱干嘛呀
开始,你忘了一个根本的问题那就是穷人不配谈恋爱你努力地工作是为了你自己的将来不是你们的将来因为即使没有她你也会有另外的她你觉得你女朋友不理解你说明你们不在同一阶段你努力工作为共同的将来说明你考虑结婚了而你的女朋友现在还只是想谈恋爱而且她也未必看好你的将来你的努力可能在她眼里是在做无用功错配的爱情很难有好的结果
sotary,个人建议每天下班回来不论有多累二话不说抱着她吻十分钟我就不信她还会闹小脾气
希声,你努力工作难道不是为了你自己么关女朋友什么事啊
匿名用户,问题问的就有问题我给你换个问法我为了和女朋友的将来努力工作每天都很累很累她却不哄我不关心我她有错吗
猫格格,请问你女友的工作辛苦吗
今晚打老虎,加油努力奋斗只是女朋友不是老婆希望通过你的努力等你老婆到时候不会这么说
IRENE,怀疑是我男朋友来问的
匿名用户,先结婚
芡实,有一个很忙的男朋友是什么体验白天很忙晚上很忙工作日忙周末也忙七夕在忙国庆在忙没有节假日没有仪式感你觉得她不理解你你不知道她自己默默消化了多少委屈才爆发出来有的时候不是因为想闹而是缺乏安全感感情不易且行切珍惜
呼呼,你们谁都没有错只是时间长了貌合神离不合适就赶紧分没有什么比温水煮青蛙更煎熬的你也累她也得不到所谓的充实都分开后或许可以找到更适合的如果都找不到也都知道自己几斤几两了浪也有助于秋后冷静假如只有一个人成功了那另一个人也应该祝福
海豚和鱼会游泳,兄弟醒一醒你每天努力工作看起来是为了女朋友归根结底是为了你自己赚更多的钱活得更好不是嘛对你女朋友来说你努力赚钱也许会赚更多的钱也许不会即便赚到钱以后可能在一起也可能分手她的收益多少不好说但你肯定收益多你花时间哄她一定会让她更开心更有安全感喏
匿名用户,及时止损不当舔狗有矛盾就一句话分手
复古的过山怪,中庸适度妻子说你不陪她你就花点心思陪她毕竟总不能离婚吧公司说你工作不行你再多花点时间工作毕竟经济是一个家庭的基础时间长了了解公司和妻子的脾性就如鱼得水了
匿名用户,呐好巧我也和男朋友因为这件事情吵架了不一定能回答你只是说说我的感受说说心里话吧我也超级心疼你呀猪我每天晚上悄咪咪的盼着你下班但是又告诉你不要着急慢慢来认真工作最后一般都是等你回到家跟你说句晚安啦说句喜欢你呀之后就睡觉了我知道我即使睡了你也不一定能睡因为你还要洗漱还要干嘛所以只能悄悄心疼你怕你难过我都不告诉你我有多么的希望你能陪我多么的担心你要是你为此有一种在工作和我之间很难平衡的无力感咋办呢我是不是很贴心哈哈哈我尽量让自己不要生气难过了我怕异地的情况下你又很忙这样实在是太消耗感情了但是我还是生气了没忍住就生气了对不起呀也许我尽快的调整好心态也就不会生气了更不会有后面一系列事情的发生可是当时就生气了挂了你的电话很过分吧但是我很快又开始在微信上跟你说呀我巴拉巴拉讲了好多在跟你解释我为什么生气说希望你能哄哄我这里其实我已经不那么生气了就是希望你能知道我生气是因为我觉得委屈了希望你能哄哄我但是你好像哄的有点敷衍好叭反正你也有哄我我就感觉好很多了哄完我你就说你去玩游戏了其实心里是不想让你去的因为我还想让你陪我说会话但是你已经在玩了我就只能等你但是等着等着好像心态又崩了你是不是生气了所以才敷衍我的是不是觉得我烦了才不想跟我说话玩了这么久的游戏是不是不喜欢我了是不是不应该跟你生气的可是我当时就是很委屈呀你看看我就开始各种脑补你不喜欢我了等你越久我的情绪就越泛滥了越来越委屈大概这就是我们矛盾的地方所在你完全不理解我为啥这么生气所以我在你玩完游戏后跟你说我超级生气你也没有回应我因为你觉得你没有做错什么哄也哄完了打游戏也是我答应了的可是我难过的地方就在于你没有认真哄我呀只要我那天很晚了说我超级难过的时候你能哄哄我也许我就会停止我的脑补我没有得到你的积极回应我就感受不到你是在乎我关心我的所以我会一直想着你是不是不喜欢我了这样的情绪得不到舒缓在接下来的几天时间里我让自己越来越委屈和难过最后吵起来了吧你看一个讲的是感情一个讲的是理智上的对错我们都觉得自己没错我觉得我在我不开心的时候明明跟你说了没让你猜但你仍然没有很好的回应我的情绪你觉得一码归一码你并没有做错什么事情为啥我会生这么大的气没有必要可是我的坏情绪一上来就慢慢堆积了越来越多我还是很喜欢你我也知道你是喜欢我的我还是希望能和你一起拥有未来还是愿意去理解你去为你着想呀只是答应我以后我生气了的时候先哄我好嘛我每次生气都会跟你讲我为什么生气怕你不到但是你也不要分析我生气的合理性好不有时候确实没理由的就委屈了一点也不合理甚至没有逻辑但是我跟你说生气了的时候先认真哄哄我嘛我得到你的回应了能够感受到你是在意我的可能我毫无逻辑的生气也就没了你一直觉得我的生气没有理由不去哄我我就越觉得你不在意我这篇回答会让我男朋友看的也希望能帮助到你我希望你能知道我有多喜欢你呀也希望我们以后不会再轻易吵架了呀大猪蹄子记得我说的话么把欠我的陪伴以后好好补偿回来大猪蹄子下次见面要好好抱抱我
liuliuliu,努力工作学习和哄女朋友是不冲突的关键是看你愿不愿意花时间去哄女朋友
张先生,你嘟嘴许的愿望很卑微在妥协是我忽略你不过要人陪
孜然呀,如果你没有女朋友就不努力工作了嘛所以啊以为了和女朋友的将来为借口不陪女朋友结果就是女朋友变成前女友
Kudomn,再累和女朋友说几句话都不行了吗
恋爱学长,咱们不讲对错只讲逻辑兄弟你还是男人的思维总是在考虑是非对错逻辑可女人的思维永远是建立关系维护关系所以你们有矛盾的时候你考虑的是正确还是错误甚至为了这个和你女朋友吵架还来知乎但是女人在感情里关注的是你们的关系关注的是你带给他的感受就像她现在觉得你不关心她了再给兄弟举个例子当男女遇到问题的时候女人的方式是找人倾诉倾诉完了就好了可男人遇到问题的时候是大脑思考解决问题所以保持沉默当女人找你倾诉的时候你保持沉默考虑的是怎么帮女人解决问题这个时候也就出现了问题她认为你的沉默是你们关系出了问题就像兄弟你的现在女人认为你这么努力的工作是你们关系出了问题一样她害怕缺乏安全感她说你不关心她不爱她了这个时候你再和她争吵和她辩对错只会让她觉得你真的不爱她了到了这个时候你还在想着你的对错所以张哥送你一句话和女朋辩论对错赢了道理输了爱情嗖良缘情感教育工粽号学更多两性知识
李欣洺,工作和生活找不好平衡但是能把自己辛苦工作全都推到为了别人上有点人格失调没有男女朋友的人也是需要衣食住行的你的逻辑有问题
DADYDADYDO,看情况了如果你混的不好又不哄她再懂事的女朋友也会没有足够的安全感每天晚上多抽出一个小时陪她聊聊天玩玩游戏她也会更爱你的恋爱是正反馈既然你口口声声说为了和她的将来那请你好好照顾这个依赖你的女孩
陆仁嘉,有错不谈恋爱逼事没有
匿名用户,题主看你的问题就可以想象得出来画面平时你们之间的相处时间应该很少工作忙嘛聚一起也看手机多很少跟她进行沟通对话工作忙嘛如果没看见她或需要她帮忙的时候估计你还忘了你有女友了工作忙嘛你的女友那跟你家里养的一只猫有什么区别你会和你家的猫谈朋友吗还是说你认为女朋友该像你家餐桌上的那盆花建议你试试出门前给你女友个然后说最近加班好久没有认真看看你了眼睛深情看她一分钟手顺着头发摸几下头我上班去啦我不问你你也要记得好好吃饭下班回来带杯奶茶饮料零食给她然后说刚下班经过看见给你带了放假带她出去逛逛超市吃顿饭放假不出去吃饭你做饭如果她做饭就夸她夸完还要发朋友圈夸随意发挥不需要天天这样做偶尔就行正常的女孩子就立马能感觉到你的心和你对她用心大部分女孩对自己心目中重要的人都是有什么好的都会想到要分享给对方而且会很想跟对方交流人是有思想的群居动物不是了无生趣的物品你以加班为由不跟她沟通交流跟把她当你餐桌上的那盆花有什么区别如果你还想要有女朋友就要理解女孩的这个想法在她抱怨之前先参照上面说的做法动手预防抱怨引发吵架起火那比起火后灭不了火然后抱怨女朋友不体谅你来的强但是如果你本来就想分手了就当我没说
匿名用户,你是为了自己和未来的女友至于未来的女友不一定是哪位
绑缚,分手吧混好了再谈
lsword88,兄弟后方不稳怎么能放心追梦
白昼音,凡事都得事对事上班很累不是不承担责任的借口同理不管上班累不累无理取闹搞事情者一律不哄
扶桑,兄弟我理解你不过我觉得我们也可以腾出时间来哄女朋友工作再忙回信息的时间还是有的
nobody,如果你的努力工作是年薪二十万那我的回答是搬起砖头顾不上家放下砖头养不起家先问问你女朋友需要什么如果她只更注重情感交流物质上够吃够穿就行那你就找个工资凑合工时不长的活如果她俩都想要我看你也不是富二代赶紧分你值得更好的如果你的努力工作是月薪三四千那我的回答是你这物质情感投入可都没到位啊赶紧分她值得更好的看到没关键是你赚了多少钱
匿名用户,哦这是钱到了钱不到位又没爱炮友关系那么难各自飞吧换个贴心人给钱喊你爸爸她换个喜欢跟女友显摆自己献宝的男友皆大欢喜
菊花收割者,你女朋友就不工作赚钱了吗说得好像只有你一个人在奋斗
小姚同志好,如果你说的努力工作是年薪二三十万的我想你女盆友不会有抱怨就算有买点礼物也很好哄关键问题是你现在可能收入不高买不了值钱的小玩意也没有时间哄她对你女盆友而言她目前收获的即没有钱也没有陪伴啥都没有有抱怨很正常吧
匿名用户,有错双方都有错首先你有没有和她沟通呢有没有向她表明你是在为你们的未来奋斗呢努力工作是个中性词可以为自己可以为共同的小家你至少应当和她好好的沟通而不是怪她没站在你的立场思考因为你也没有换位思考就是个很扯的东西换来换去思考的都是自己想象的内容最后也会服务于自己的想法让你换成她你的结论是她需要陪伴但是未来更重要她目光短浅还不理解你让她换成你她的结论是你忙但是两个人之间的陪伴和沟通都不重要吗你不爱她所以沟通啊兄弟其次她也有错错在恐怕是还没有转换她的想法谈恋爱和结婚是两件事如果确定你们的未来是婚姻触手可及的状态那就应该把眼光看在双方构建物质基础上不过每个人对婚姻的需求不一样或许她就是需要一个腻在一起的终身伴侣这没什么可以批判的最主要的还是沟通她心里怎么看这段感情的怎么衡量你们的婚姻值的你们要好好商量最后其实这个问题并不难解决安全感非常重要你如果能时常提前和她说你要忙什么在可预估的范围内要忙多久然后做到在你能找她的时候找她给她一种即使你很忙你的心没有离她而去只要你停下来就会找她的安全感她的情绪会稳定很多还有就是她必须有明确的你的努力是为了彼此未来的感受比如你的努力让你们的生活质量提高了她能享受到的那种让你们的积蓄丰厚了你们共同商量的结婚目标在一点点接近有这些感受她也会稳定很多更能理解你我是这么和我对象形容的就像你们做实验最喜欢的是拍档都能随时跟踪进度彼此间随时接住操作这种合作感使你们成为团队我们也是我们两个是以后最紧密的团队生的孩子都只是学徒练好了就会离开彼此之间照拂进度才能增加我们的团队精神不是吗男生总是觉得我们就是稳定的后方永远在等着你们只需要闷头向前冲就好一边冲一边还抱怨后方的吵闹声不懂事你们闷头走有一天一回头身后就空了如果不愿意花心思沟通就分手吧等立住事业以后再找一个别耽误她的青春
吃面的阿猫,醒一醒你哪来的女朋友
蓝蓝的天,我还在单身如果有女朋友我愿意努力工作也愿意哄她
宁静致远,一直有一个观点三十岁之前女生挑男生三十岁之后男士挑女生当然三十岁一无所有的男人除外
匿名用户,你没错你为什么那么累因为你生产的价值都被剥削走了否则只是为了一个窝根本不必那么累最可怕的地方就在于此你被奴役了还认识不到还以为是自己不努力
snail,见过更惨的同一单位不同岗位的一对儿一个闲死一个忙死闲的还总是抱怨为什么就你这么忙呵呵
匿名用户,人不只是生活在未来当下的每一天都是生活
小新,这应该是直男的感觉吧我老公也是这么认为的我以前也会为他的一句话一个眼神就跟他吵架现在想想他也不容易哈哈现在跟他在一起好几年了对他算是很了解了所以也不会为这些事情争吵其实女朋友这样对你她很在乎你有时候女生就是对这些事情特别敏感不断的确定你爱他但其实你所有的事情都在证明女生真的是靠哄的不然好多女生是不是经常被渣男骗然后又不喜欢老实的人渣男说出了女生想听的甜言蜜语很长一段时间我都很好奇他为什么不会讲好听的话哄哄我但性格就是这样我也不能说他不爱我最好笑的是我一跟他说伤感的话他就觉得我看了心灵鸡汤类似于男人爱你的几个表现我现在也很少看这些东西看了就和他吵架两个人互相喜欢是靠缘分在一起生活难免磕磕碰碰现在回头想想我们经历的点点滴滴还是觉得好开心能遇见他最后希望你们一直在一起天天开心
亲朋 A1615374123,有
LOVE止鼬,双方都有错
白白嫩嫩,没有
左咒,仅仅能说是提供一个角度吧如果你们连现在都不去好好珍惜对待那么变化多端虚无缥缈的未来又从何谈起呢
陈平智慧说,女孩子要的比物质更重要的东西就是关心关爱要的是你能让她感受到你时刻牵挂着她日常的关爱和小惊喜是非常重要的
杨子,你的描述太主观和笼统无法回答比如没有陪到底多久不陪
黄浦江,没有现在哪里有将来
c c,顺其自然不要执着爱了就付出缘分尽了就离散没啥好遗憾的毕竟感情是共同经营的
等一不归人,菩萨心肠金刚手段才是对待朋友和你在意的人应该有的态度
鲸落,感受不同多陪陪她也别太拼命
锋锋,你没有错错的只是在你无能为力的年纪遇到了想要照顾一生的人
平生过往,没有错你们都没有错错的只是爱情而已两个人在乎的东西不太一样想法不在一个频道上没有站在对方的角度上去考虑问题
不记得忘记你,赚钱的同时不要忽略了她女人是需要来哄的不然时间长了你赚再多的钱她可能就投入别人的怀抱
晨屹,在忙也有喘口气的时间每天抽空电话联系一下分享一下自己的工作比如刚完成了个订单可以一起高兴一下被老板训了可以诉苦一下也听听她有什么烦恼给出出主意人不能赶到可以点个外卖送个礼物蛋糕啥的到对方公司这样对方才会觉得你是能把所有给他的配偶什么交流都没有会让对方觉得在这个关系里没有价值女人要的很简单你的重视高频率的情感交流在外人面前的秀恩爱为什么爱情骗子这么多都能得手就是抓住了谢些点而很多好男人只抱着一个我努力挣钱就好的想法而错失了好女孩这是有多可惜爱情需要学习不是一颗真心就可以的
青禾,这个是和性别有关系的男性可能看问题更大更长远往往就会忽略一些细节上的问题而女性则比较注重当下的一个感受也会比较在意每一个细节就比如你在外努力工作回家已经很累了想要休息她当天有可能也是在外受了委屈特别需要你的安慰其实我觉得你也不必多说什么抱抱她说一句辛苦了其他也不用多说什么她就会懂其实女生并不是胡搅蛮缠不讲道理她们只是希望自己爱的人能够多理解自己一点认识到了这些希望对你有帮助
若爱请深爱,一直以为是我一直预感的是自己对着一分一秒都是恐惧都是不舍都是牵挂而那个噩梦一日密似一日的纠缠着上来
风上天的猪,其实你是对的年轻的时候真的要努力要不然都老了啥都没有的时候真的是谁都看不起你女朋友也没错她找男朋友的目的就是想又人关心你啥也给不了肯定会有矛盾看自己怎么选择吧鱼与熊掌不可兼得
事事如意,可能是你忙于工作忽略了她
可樂不抽烟,女人多多少少都是有些小娇气
荼色山野,你曾经拿自己和别人做过比较吗你是否想过要超越所有人每次都是第一下次你再这么做时注意自己在做什么并立刻停止你在学会说我非常满意现在的自己我很快乐因为我努力做了每一件事有了这种达观的心你的生活也会跟着变得阳光灿烂
别叫我我很忙,那你就放下工作去哄她陪她看看没了你工作他自己一个人行不行
亚茹,没错你们应该多沟通
逝去的容颜,一切放下一切自在生活中的很多问题并不需要放在心里人生的很多负担并不需要挑在肩上一念放下才能感受到简单生活的乐趣才能感受到心灵飞翔的快感放下烦恼就得到了快乐放下贪欲就得到了平和放下怨恨就得到了解脱放下即是解脱即是拥有
心动de信号,我决定你女朋友说的没错感觉你有点木讷不太会谈恋爱不知道怎么哄女生
阿池,你女朋友可能年龄小还在少女心态需要浪漫等成家后心态可能就会变会觉的挣钱的重要性所以现在你虽然很累平时还要不时给她点浪漫
浮盎,你们缺少沟通
BQ丶鑫,你没错你男朋友也没错错的是这个世界
阿唯,人不可能一直生活在爱情的浪漫中我们最终还是得回归于生活但对于另一半的关心也是不可缺少的
帅哥快點喜歡我,我觉得没错吧我是女方我肯定会体谅理解对方因为毕竟是为你而努力工作为了以后更好生活我也会跟他一起努力生活努力工作啦
星火遴选,谈不上谁对谁错只能说男女思考问题的方式不一样男人理性女人感性学会多去哄哄她她也会更加理解你
刘静NCI,恋爱是不食人间烟火婚姻是财米油盐
谢正裕,你女朋友抱怨这些你没必要做过多辩解也不要为她的不理解而放弃自己的努力你做好自己久了她心灵深处会觉得你有安全感因而改变对你的态度
薛定谔的猫,有错没错你怎么会烦心平衡一下工作和生活吧
韭菜不至于,男人想要出头还管她干什么出头了啥都有了也不是不管她要理性说清楚身为一个男人别扭扭捏捏的中国的传统要保持男儿的阳刚之气做大事的时候不拘小节
lili715,那你有没有哄她关心她呢懂事的女人会体谅你心疼你只要空一点点时间哄哄讲点情话她会高兴的
杜艾媛,没有错只是女生是感性的只是需要一句关心的话语但往往在外的疲劳已经没有力气和精力在顾及什么风花雪月了而且关心体贴也是相互的她也要体谅你在外赚钱的辛苦不然自己活得太累了
吐槽君,看你女朋友自己条件怎么样了也看你女朋友自己工作不工作了如果她条件好你有没有钱对她不重要如果她也有工作说明双方压力是一样的她可能产生了安全感的缺失并且觉得你在他需要的时候总是不在她身边你要小心了因为这时她就容易被乘虚而入如果以上几种情况都不是称早分了吧谁还不是个公主王子没有那个公主命就别得那公主病
蟹小厨的美食频道,最主要是还是互相理解你要给她足够的安全感
业主游园会,生活不仅仅只有苟且还有诗和远方工作只是图碎银几两生活还是要回归现实
GIRL,没有必要把自己弄得很累她要的也许很简单的陪伴用她的语言去温暖她她是理解你的
求死,不要为了将来而忽略现在且行且珍惜
顺势而为,你没错只是她不理解你啊
小蜻蜓,不知道啊反正我没有女朋友我是单身汪哈哈哈互粉互粉互粉不把心不得不得并不代表不多不多吧不多不多吧不多不多吧补习班
不是HR的HR,每个人表达爱的方式不一样我们在表达之前还是要留意对方需要什么样的爱给对方想要的总是比我们一厢情愿给的来得更贴心男女朋友之间大家有缘分走在一起并愿意一起走下去肯定是要互相关心的女朋友需要的关心如果在能力范围之内何乐而不为反之对方想要的关心导致我们心力交瘁那就要考虑一下两个人是否合适好的爱情会让彼此变得更好发自内心愿意去付出
秋天,怎么和异性聊天
JasonSmith,女人嘛都是这个样子的你要学会时不时的吊一下她的胃口
pamper,观念不同何必将就呢
绛紫,我觉得你们需要好好沟通恋爱应该是轻松的一想到爱情连空气都是甜的沟通很重要
啧啧,兄弟她会认为你的努力不一定为了你们的未来所以她是不能理解的女孩子有时候就是无理取闹不讲道理的包容她原谅她好好哄她告诉她你们努力是为了你们的未来
8408149用户,看人咯每个人的看法都不一样
旭日东升,她看不到您的努力只看到了您没有哄她这个是角度问题也是视野和结局的问题自己考虑好
杨成,你有错错在你没钱
call,生活再苦也要苦中作乐你把重心放在工作上没问题但是也要调节情感气氛这样才不会出现猜忌
中国平安王梓维,你努力工作没错她要想有人陪也没错我觉得是错在非要分个对错两个人在一起要学会慢慢接受对方的不好包容对方人无完人可以试着和她聊聊或者调节一下自己比如说话的方式男人大度一点先做改变的那一方任何时候不都得先踏出那一步尝试一下吗
哄哄,她至少感受到你的关心少或者你没有以她认为安心的方式表达有些东西真的不能少奋斗也是为了让他开心不是
马娟,你没错但是你们之间要多沟通多交流慢慢他会理解你的
落风,你没错只不过你们没有处理好时间而已
王富贵,你忽视你的女朋友怎么没有错呢
卡卡,不能说有没有错只能说男生和女生想的不一样你想为了你们的未来但是也许未来的你也会为了未来的未来忽略她当下的感受两性相处工作和关心确实很难平衡你可以和她沟通不用言语上的哄可以用实际行为啊下班了路过甜品店给她带个小甜点路过饰品店给她带个小头绳女生要你哄其实并不需要总是言语上的只要你表达了你的爱意我相信您女朋友会感受到的
樱桃,在一起累就分手婚姻就是一座坟墓以但走进去就知道很乏味没有自由要承担的责任很重压的喘不过气单身挺好我行我素
纯阳子,不在乎谁对谁错就看你自己还想不想和对方继续相处相处了
一袭裙香,努力工作和关心女朋友并不冲突两者可以齐头并进关心的方式很多种只要让女朋友暖心就行了
风坠落,肯定有错哈自己去体会你不关心她自然有人关心
霖慕,没有吧
鲨吊安利君,有矛盾就沟通有情人终成眷属才是最好的归宿希望你们不要意气用事多理解互相包容两个人都要一起努力美好的明天不是一个人就可以完成的多交流吧祝你幸福
雪妍,她可能是对你不够有信心或者是你没有表现出她能放心等你的样子也可以和她尝试好好讨论你未来的规划然后规划里是有她在的让她知道你的心思并没有变只是你现在想多赚钱多努力一些可以让她和你一起共同努力做同一件事这样可能会有所帮助
satoshi saku,曾经我女朋友也是这样现在她儿子半岁了年底分手自己去算多久我比你更现实我只想赚钱眼里只有钱我觉得我没有错毕竟跟她结婚需要几十万彩礼如果再给我一次机会我一定要哄她如果没有如果前几天热搜上有一个话题是女朋友一定要哄吗有一个高赞的评论是这样回答的要一定要我知道我自己错了但是我就想听你哄我我会道歉但是我还是好难过想抱抱回到问题本身女朋友一定要哄吗答案是必然的你不哄难道让别人帮你哄吗其实女生就是一种既奇怪也可爱又口是心非的生物正式这样才能让恋爱变得有趣又复杂也是这样在她们的眼里哄是可以直接和爱划等号的亲爱的费洛伊德里面有这样一句话如果她哭我不哄她我怕她以为我不爱她女孩子们毕竟不是所有的男人都能跟你默契到做你肚子里的蛔虫的程度就算真的有这个默契他也没这个义务一直这样每个人都会有情绪需要搞清楚不开心的来源在哪学会正确的沟通也是很重要的提高沟通的效率能省掉生活中不少麻烦哦男孩子们女孩子有时候就喜欢闹真正在乎的就是你们的态度之所以想要被哄就是想要被在乎想要知道自己在对方心里的地位是毋庸置疑的
chk,女人必须哄不会哄女人开心的男人是有点不称职但女人也不要怪怨不是你出轨的理由要理解
姜沐熙,好好交流在交流中保持冷静思维清晰不要大声说话要不话会让对方情绪激动想想对方的真正想要的也要让对方知道你自己的想法想想是否在忙起来的时候忽视了女友多黏黏她
集美貌与才华的女子,跟累不累没关系你不累可能也不想哄哄不哄和累不累忙不忙都没关系说你你就是这种人不喜欢哄人我也是这种人一开始可能热火朝天时间长了就是懒得说话平淡了不爱聊天但这不是缺点是你没找对人或者她的热度没过去还有一个原因可能她太闲了
生命过客,我感觉主要在于二人的交流沟通上出了问题工作的目的是为了今后过得更好但在工作的时候也别忘记了她多在一起交流二人一同为将来奋斗不是更好吗
失格,每天回家对她说一句我爱你就够了
抖友是一家,
画船听雨眠,哄个毛线有这时间不好多赚钱多几个
吴嗨嗨,好好谈心和他好好说给他好好洗脑还不行就换一个
jave lang,运用爱因斯坦的相对论来叙述吧在你看来我辛苦工作挣钱不就是为了往后能有好的物质基础保证生活富足是没错的但是生活不知只需要物质还需要精神上的满足就是牛奶要与面包鱼和熊掌要兼得但是这也是一个高级的命题没有特别标准的答案如果你女朋友是那种处于热恋中或者刚出社会未被现实糟蹋的对生活充满理想化这么一个的阶段而且你还想维持你们的感情我觉得你应该在工作作出让步尽一定的出时来给予她情感上的关心和满足但也不是任何时候都是男方作出让步妥协因为两个人的相处不可能总是完美的平衡和谐的需要双方在某些时候做出妥协让步让双方之间的关系犹豫处于平行下的天枰有时候是男方但是还是有女方需要作出妥协让步的情况的话是粗糙了点但是希望你能明白其中之理也希望你的女朋友不是一个任性之人能知书达理
水表,有时候你觉得努力工作的时候常常会忘记身边的人家人和工作都要顾两全
卑微的口腔业务员,错的离谱爱不分现在将来
幸存,你要跟她多交流你应该跟她说而不是在这里跟别人说她才是你以后要共度一生的人以后你生病了难道也要来知乎问一问怎么治病吗
The-X,你细节没做到位虽然下班很累但是不要倒头就睡和她聊聊天问问她今天有什么有趣的事也说说自己的事早上走之前吻别她会理解你的
dabiandou,有错请不要忽视路途上的风景
C15507361314,各有各的问题吧这个事情谁说的好呢
喂喂喂,怎么叫为了和女朋友的将来努力工作了呢没有女朋友你就不努力工作了
俗人,没有什么对与错不同的立场思考不同只能怪你没有钱
看不到的君王,自己请的祖宗再苦再累也要供着
来吧宝贝,有些女孩子在关系里可能就是希望对方提供情绪价值可能她比你长得好看在学校里还好你有很多时间陪她但出了社会你会发现爱情只是生活的一个调味剂应该把更多的时间放在事业兴趣爱好自我提升方面你好好与她沟通下吧
梦到会飞,还是那句话抱起砖头就没办法抱女朋友在你能够给她将来并且能有时间陪她的时候再谈恋爱吧人家现在正年轻为啥要浪费自己的青春在你身上陪你吃苦呢
王小虎,想到想到了一句话人永远是站在自己的角度考虑问题但是他却没有站在过其他人的角度去看待过这个问题
不爱吃糖的糖糖,你们都没有错主要是多沟通多交流几就好了
旧酒馆,每个人角度不同立场不同没有对错如果彼此能站在对方角度思考一切皆可解决
杓溱ZYM,你没错只是每个人表达的方式不一样可能你的女朋友并不缺你很累很累挣得这些钱就像老年人更希望自己的儿女多时间陪陪自己而不是只给自己钱
1085470937,女人不能惯越惯越混蛋记住
空谷幽兰,有错这种女人你还留着干嘛
萝卜大人,多和你女朋友沟通尝试着多理解对方毕竟感情是双方的需要经营真的希望跟你有未来的女孩子也会在乎你关心你你的未来规化有她她也希望是你给予点关心没什么毕竟谁不爱护自己的宝贝是吧
山中的树,你有错你要做得更好累你没商量你对她意见更大
汤洋,爱情是需要相互体谅和互相关爱的因为你爱他可以适当卑微但应该相信她爱你虽说在小脾气方面没有担待你肯定会在别的方面给予你爱的味道愿有情人钟情眷属
知而行之,婚前和婚后的女人是不一样的你是用婚后的女人定位婚前的女人当然是你错了
Hannah,错啊现在都管不好哪还有将来
肥诺诺,你就给她说放下砖无法养她搬起砖无法抱她
哈哈哈,你要给他足够的安全感不要总是忙着工作工作的同时也不能忘记关心他
冉冉,有时候女孩子更需要你在语音上的表达
龙热军15116786175,都是这样耐心等待把心放宽看开一点
我爱学习,没错我觉得男生应该要有担当要负责任的女生应该体谅一下
团子,双方都有问题需要好好沟通你应该理解她想要被关注的心理她也该明白是该两个人一起奔赴才会更好
[已重置],男人讲的理女人讲的是情心平气和的给他剖析一下两个人在一起都要学会换位思考没有哪个人是全对的也没有全错的感情不能分的那么均衡
戈祁,原来那么爱我的你和那么爱你的我都停滞在曾经的时候爱情就结束了
初夏听花开,有时候失败不能阻碍你成为一个成功的人关键还是在于你的想法是你把自我限制在了一个小圈子里而成功和失败是不可逾越的鸿沟从不失败只是一个神话只要你的人生有过成功失败就并不可怕
jyh134,生活虽然是不容易的但是有苦也有甜我们都是为了那一份甜而努力的如果把努力看成向上的动力就不会觉得那么累了跟女朋友是需要很高的沟通才可以相互理解其肩并进开创美好生活创造一个这样的状态她再也不会说你不关心她了
非官方知识官,不妨考虑下这几个问题比起你的打拼你女朋友是否更在意你对她的关心哪个更重要你女朋友是否感受到了意识到了你在为未来努力工作你们的境遇是否因为你为未来努力工作正在变好这些问题有了答案解决办法都是显而易见的
你心深似海,那些流年那些颠狂那些悲伤在某个十字路口已经尘埃落定我不能忍受自己活着用自己不喜欢的姿态人长得漂亮不如活的漂亮
1406,多学会站在地方角度思考问题也许能缓和一下就算是情侣终究也都是不一样的人你们的感情要走很久在这条路上会遇到这样那样的小问题但是很多误会都是不沟通造成的感情里沟通很重要希望遇到问题的时候你们都能好好地沟通积极地解决我想和这个世界谈谈里面说的人生爱情是什么我也正沉沦在里面自闭和防备从来不是解决问题的答案处理感情的方式有很多种有人愿意讲得一清二楚就有人愿意各自冷静不管如何选择冷战都不是最好的处理方式孙燕姿的歌里有这样一段歌词我怀念的是无话不说我怀念的是一起做梦我怀念的是争吵以后还是想要爱你的冲动真正爱你的人不会因为吵架就分道扬镳真正爱你的人也不忍心看你受伤难过如果你真的爱对方就好好处理你们的问题不要冷战你可以和她吵架但是吵完架也要记得回家
略略略,错在你只有一个女朋友
